tp,time.s,gas,v2.mV,v3.mV
86,19.645999908447266,H2,120.30598583356533,36.99807119060139
87,19.854999542236328,H2,120.3083518964938,37.03491918267765
88,20.06399917602539,H2,120.32728104974066,36.908399421702875
89,20.273000717163086,H2,120.3130840765011,36.64841617227654
90,20.48200035095215,H2,120.30598583356533,36.56249285218705
91,20.69099998474121,H2,120.33201351856515,36.72413332875735
92,20.899999618530273,H2,120.32491484240605,36.66273940114917
93,21.108999252319336,H2,120.30125376185774,37.18441011717965
94,21.31800079345703,H2,120.32728104974066,37.05948732024944
95,21.527000427246094,H2,120.35567694584736,37.15368600864788
96,21.736000061035156,H2,120.31781632871031,36.849010977275
97,21.94499969482422,H2,120.31545019358036,36.69548108124599
98,22.15399932861328,H2,120.32254865312287,36.39474075684579
99,22.363000869750977,H2,120.3107179774724,36.51954150926851
100,22.57200050354004,H2,120.32254865312287,36.55226571821757
101,22.7810001373291,H2,120.32018248189102,36.65250844536627
102,22.989999771118164,H2,120.34857772810325,37.022635956786566
103,23.198999404907227,H2,120.33201351856515,36.730273494104516
104,23.408000946044922,H2,120.36277632607906,36.87153608196303
105,23.617000579833984,H2,120.38286485373828,36.82444029139176
106,23.826000213623047,H2,120.3663115363357,36.54817497379204
107,24.03499984741211,H2,120.36867624188086,37.0431083121121
108,24.243999481201172,H2,120.38759453525249,37.13730125443249
109,24.452999114990234,H2,120.41360907271515,37.37087840827602
110,24.66200065612793,H2,120.3994190545532,37.39137732408659
111,24.871000289916992,H2,120.42306944545045,37.213089123031786
112,25.079999923706055,H2,120.43962579198974,37.23357600210508
113,25.288999557495117,H2,120.47274113610374,37.14344542012527
114,25.49799919128418,H2,120.47510665309436,37.213089123031786
115,25.707000732421875,H2,120.49166577707294,36.849010977275
116,25.916000366210938,H2,120.48456890142778,36.92848322229503
117,26.125,H2,120.49876281506278,36.926436790371
118,26.333999633789062,H2,120.49166577707294,37.1495897263826
119,26.542999267578125,H2,120.49876281506278,37.18031336630456
120,26.75200080871582,H2,120.54844662711429,37.325786297858656
121,26.961000442504883,H2,120.56264346340684,37.45611727978593
122,27.170000076293945,H2,120.5910390848427,37.42538934754269
123,27.378999710083008,H2,120.61470408785846,37.50938735366216
124,27.58799934387207,H2,120.63837089577856,37.454068641651574
125,27.797000885009766,H2,120.66914044474619,37.036966441622575
126,28.006000518798828,H2,120.9161539223983,36.68115610462897
127,28.21500015258789,H2,123.29166619014399,36.82444029139176
128,28.423999786376953,H2,139.363020882998,37.724623974128235
129,28.632999420166016,H2,209.60719500711033,42.48754852832381
130,28.841999053955078,H2,414.075910738127,59.727821619415586
131,29.051000595092773,H2,825.044533702572,104.1503747925766
132,29.260000228881836,H2,1411.7450752302675,187.00179259315763
133,29.4689998626709,H2,2018.0233445224292,301.9116199949654
134,29.67799949645996,H2,2479.4939866573595,424.24525531858103
135,29.886999130249023,H2,2741.8303396030656,529.1302490886072
136,30.09600067138672,H2,2853.624813581561,607.2492173468727
137,30.30500030517578,H2,2888.27559373498,658.9523947551088
138,30.513999938964844,H2,2894.2929724451496,690.6260490097349
139,30.722999572753906,H2,2892.5022600788075,709.8388788254362
140,30.93199920654297,H2,2889.563824309118,721.9098980899495
141,31.141000747680664,H2,2887.1023110870383,729.322218747855
142,31.350000381469727,H2,2885.0024222865623,733.2625252182403
143,31.55900001525879,H2,2883.4170605086188,735.7733500137309
144,31.76799964904785,H2,2882.1543555548774,737.5718420942233
145,31.976999282836914,H2,2881.136206718977,738.5394578267303
146,32.18600082397461,H2,2880.2599304970113,738.8838890753226
147,32.39500045776367,H2,2879.589719333847,739.1910499795931
148,32.604000091552734,H2,2879.1129149152052,738.7473298748856
149,32.8129997253418,H2,2878.7521027796747,739.5165504063708
150,33.02199935913086,H2,2878.442807721501,739.6678453047103
151,33.23099899291992,H2,2878.107763783252,739.66311678008
152,33.439998626708984,H2,2878.004683912211,739.5827373800943
153,33.64899826049805,H2,2877.9660305823927,739.9885583524028
154,33.858001708984375,H2,2877.8500013351186,739.9601839774834
155,34.06700134277344,H2,2877.8242310729315,739.6678453047103
156,34.2760009765625,H2,2877.7855764169153,739.8466994623041
157,34.48500061035156,H2,2877.734038251741,739.3416617093001
158,34.694000244140625,H2,2877.8371161548735,739.2052303138495
159,34.90299987792969,H2,2877.8757719905243,739.4220098467313
160,35.11199951171875,H2,2877.9660305823927,738.9358594468025
161,35.32099914550781,H2,2878.0304532902064,738.8460951799877
162,35.529998779296875,H2,2878.107763783252,739.124879377224
163,35.73899841308594,H2,2878.19796383111,739.4220098467313
164,35.948001861572266,H2,2878.2752819918137,739.3463877819513
165,36.15700149536133,H2,2878.326829398548,738.7709561137494
166,36.36600112915039,H2,2878.4170356893574,738.4449935932638
167,36.57500076293945,H2,2878.62322295671,738.0627297829172
168,36.784000396728516,H2,2878.7005496706174,737.8031568748618
169,36.99300003051758,H2,2878.674773706033,738.1005049657507
170,37.20199966430664,H2,2878.8938091914306,738.5205638271906
171,37.4109992980957,H2,2878.9195848606096,738.6906305783989
172,37.619998931884766,H2,2879.04846910557,738.7709561137494
173,37.82899856567383,H2,2879.241813909488,738.869716094343
174,38.03799819946289,H2,2879.3576931878865,739.2477732639087
175,38.24700164794922,H2,2879.447921792099,739.1674168103382
176,38.45600128173828,H2,2879.409251800317,739.7009459871834
177,38.665000915527344,H2,2879.447921792099,739.7899649941658
178,38.874000549316406,H2,2879.473702278284,740.1919460475974
179,39.08300018310547,H2,2879.4608119860245,740.4984114755161
180,39.29199981689453,H2,2879.5123737450795,740.2902717770565
181,39.500999450683594,H2,2879.4608119860245,739.7104036497075
182,39.709999084472656,H2,2879.447921792099,739.7946926681944
183,39.91899871826172,H2,2879.49948315781,739.3416617093001
184,40.12799835205078,H2,2879.5252644306875,739.2855916718481
185,40.33700180053711,H2,2879.615501983522,739.6347463898021
186,40.54600143432617,H2,2879.641285026587,739.6063772980394
187,40.755001068115234,H2,2879.6928522929275,739.8183315791882
188,40.9640007019043,H2,2879.551046096924,739.9980167659554
189,41.17300033569336,H2,2879.04846910557,739.6489314226211
190,41.38199996948242,H2,2878.2752819918137,739.620561681612
191,41.590999603271484,H2,2877.1799331716024,739.4078300066355
192,41.79999923706055,H2,2875.6207709383843,739.4456436345887
193,42.00899887084961,H2,2873.91954470205,738.8649918394119
194,42.21799850463867,H2,2871.8965392288123,738.4166571330511
195,42.426998138427734,H2,2869.679653943865,737.6851283263978
196,42.63600158691406,H2,2867.3084038710217,737.3782648666587
197,42.845001220703125,H2,2864.8986286738764,736.5665209863548
198,43.05400085449219,H2,2862.1531512973684,735.6413894100957
199,43.26300048828125,H2,2859.3973490988847,734.9422867125932
200,43.47200012207031,H2,2856.47265237623,734.3336410029522
201,43.680999755859375,H2,2853.365476308542,733.1120373089082
202,43.88999938964844,H2,2850.0661812106396,732.2292051192092
203,44.0989990234375,H2,2846.6902144475553,731.6609828111053
204,44.30799865722656,H2,2843.1995544943434,730.6134281333201
205,44.516998291015625,H2,2839.6273197154355,729.6316921715515
206,44.72600173950195,H2,2835.8509566968783,729.3034677892938
207,44.935001373291016,H2,2832.1445871363676,728.4344682408932
208,45.14400100708008,H2,2828.1964036406084,727.2758481267593
209,45.35300064086914,H2,2823.9430709781764,726.3035435023078
210,45.5620002746582,H2,2819.5123625849665,724.6582969765385
211,45.770999908447266,H2,2814.7948946818333,723.1675367712953
212,45.97999954223633,H2,2809.6257133266195,721.7747625094863
213,46.18899917602539,H2,2804.2546211884255,720.3446710980432
214,46.39799880981445,H2,2798.4448962310566,719.1098448006896
215,46.606998443603516,H2,2792.1210318141425,717.656302444085
216,46.816001892089844,H2,2784.994488456272,715.6889666929826
217,47.025001525878906,H2,2776.3625129204634,713.8699662061654
218,47.23400115966797,H2,2761.027125794872,711.3336206337643
219,47.44300079345703,H2,2714.652176732441,705.764785756242
220,47.652000427246094,H2,2572.574554276429,690.2401262979672
221,47.861000061035156,H2,2251.816742642431,651.0409911731272
222,48.06999969482422,H2,1743.9845767178617,575.4492479482565
223,48.27899932861328,H2,1166.2725459309577,469.98249741655764
224,48.487998962402344,H2,678.7326693409392,355.38712704358375
225,48.696998596191406,H2,365.92636955601245,254.6691278828075
226,48.90599822998047,H2,210.22727272727272,179.13025575330553
227,49.1150016784668,H2,148.98678011069944,127.18753097810753
228,49.32400131225586,H2,129.5584607700725,93.7382062434956
229,49.53300094604492,H2,124.34943741826265,72.86543286131509
230,49.742000579833984,H2,123.08355326387088,59.676588928510135
231,49.95100021362305,H2,122.7065707463324,51.43554352384949
232,50.15999984741211,H2,122.50711164326621,46.21576380600856
233,50.36899948120117,H2,122.35522854637637,43.26485019233483
234,50.577999114990234,H2,122.2036594157293,41.018239226348726
235,50.7869987487793,H2,122.11111619605508,39.39694278199213
236,50.99599838256836,H2,122.03283189383973,38.558911672525674
237,51.20500183105469,H2,121.92137007609838,38.458312843326794
238,51.41400146484375,H2,121.83128121068887,38.01871866720041
239,51.62300109863281,H2,121.77193557985,37.671311231610495
240,51.832000732421875,H2,121.7173893972393,37.482750996820855
241,52.04100036621094,H2,121.67470775567801,37.69386533247398
242,52.25,H2,121.60121421979508,37.64670891578392
243,52.45899963378906,H2,121.57751033420283,37.5852129752482
244,52.667999267578125,H2,121.52062838404632,37.60161051716515
245,52.87699890136719,H2,121.4921913128355,37.80051033835663
246,53.08599853515625,H2,121.4542792655402,37.89978007569661
247,53.29499816894531,H2,121.40926471653447,37.81486962757275
248,53.50400161743164,H2,121.38557546785,37.393427301684156
249,53.7130012512207,H2,121.3642566882429,37.40695427467211
250,53.922000885009766,H2,121.29511661084702,37.360629536811295
251,54.13100051879883,H2,121.27378768170949,37.25816231965862
252,54.34000015258789,H2,121.28563690598804,37.33603384025053
253,54.54899978637695,H2,121.27141789109108,37.24382002761062
254,54.757999420166016,H2,121.22402587495806,37.05743988959587
255,54.96699905395508,H2,121.21928707101071,36.87972749777813
256,55.17599868774414,H2,121.19085576549016,37.1352532304372
257,55.3849983215332,H2,121.17664108861803,37.239722370528526
258,55.59400177001953,H2,121.17664108861803,37.07996248541734
259,55.803001403808594,H2,121.15768919805348,36.82239283575717
260,56.012001037597656,H2,121.12926353041675,36.78963566952831
261,56.22100067138672,H2,121.11505167219616,37.13320522205954
262,56.43000030517578,H2,121.103208953801,37.19260380639333
263,56.638999938964844,H2,121.08426154368279,37.102486970379765
264,56.847999572753906,H2,121.07005174471585,37.20079774556795
265,57.05699920654297,H2,121.04163409733049,37.1741683571527
266,57.26599884033203,H2,121.03453009181587,37.374978066327394
267,57.474998474121094,H2,121.0203225683456,37.57291547523734
268,57.683998107910156,H2,121.0013802148865,37.57496501950142
269,57.893001556396484,H2,120.99427713025347,37.58111374606343
270,58.10200119018555,H2,120.97533636561198,37.50938735366216
271,58.31100082397461,H2,120.98954183077059,37.27045632234316
272,58.52000045776367,H2,120.96349897443326,37.38932736212885
273,58.729000091552734,H2,120.95166203454832,37.53807561368927
274,58.9379997253418,H2,120.94219280755458,37.470458184035934
275,59.14699935913086,H2,120.92798950855665,37.280701754385916
276,59.35599899291992,H2,120.92798950855665,37.022635956786566
277,59.564998626708984,H2,120.90905278727648,37.07177223200742
278,59.77399826049805,H2,120.8948510042962,37.12091749975222
279,59.983001708984375,H2,120.8948510042962,37.43358311924927
280,60.19200134277344,H2,120.8948510042962,37.40490601131219
281,60.4010009765625,H2,120.88064987096358,37.25816231965862
282,60.61000061035156,H2,120.85461614698478,37.10863033963185
283,60.819000244140625,H2,120.85934938895626,37.27865263671759
284,61.02799987792969,H2,120.84514987954742,37.47250694711801
285,61.23699951171875,H2,120.82777036048064,37.25406444379187
286,61.44599914550781,H2,120.84197998046875,36.9104475334544
287,61.654998779296875,H2,120.88064987096358,36.95508825693039
288,61.86399841308594,H2,120.85461614698478,36.989883434600635
289,62.073001861572266,H2,120.83724336819945,37.163926987649475
290,62.28200149536133,H2,120.8325068282039,37.06972470768544
291,62.49100112915039,H2,120.82303396502792,36.98578965023025
292,62.70000076293945,H2,120.83013858530833,36.9612282547378
293,62.909000396728516,H2,120.81356139092759,36.95304162219848
294,63.11800003051758,H2,120.83724336819945,36.842868094942084
295,63.32699966430664,H2,120.81829764184415,36.84491570676629
296,63.5359992980957,H2,120.82303396502792,36.9612282547378
297,63.744998931884766,H2,120.81592950735254,37.14754160867828
298,63.95399856567383,H2,120.83013858530833,37.11067816061275
299,64.16300201416016,H2,120.81592950735254,37.449971412235605
300,64.37200164794922,H2,120.8569827589493,37.27250537749238
301,64.58100128173828,H2,120.84514987954742,36.84696333421056
302,64.79000091552734,H2,120.84197998046875,37.1495897263826
303,64.9990005493164,H2,120.84514987954742,36.76097642827991
304,65.20800018310547,H2,120.88064987096358,36.89201509019402
305,65.41699981689453,H2,120.90195181457763,36.91454380383452
306,65.6259994506836,H2,120.89248410362762,36.86744046778989
307,65.83499908447266,H2,120.88301668140645,36.99807119060139
308,66.04399871826172,H2,120.90668577833009,37.08201008780121
309,66.25299835205078,H2,120.91141981426978,37.260211281034294
310,66.46199798583984,H2,120.93509107683398,37.4233409436544
311,66.6709976196289,H2,120.96586641656471,37.06358222838979
312,66.87999725341797,H2,120.98007144845147,36.97146189646694
313,67.08899688720703,H2,120.98717420811033,37.27250537749238
314,67.2979965209961,H2,121.0013802148865,37.2868492011732
315,67.50700378417969,H2,121.04637019129949,37.2929967886374
316,67.71600341796875,H2,121.08899828783449,37.24791774720082
317,67.92500305175781,H2,121.80520772582248,37.3585798094308
318,68.13400268554688,H2,127.91788722079822,37.26430925067126
319,68.34300231933594,H2,161.60768761439903,39.15474265491048
320,68.552001953125,H2,282.7635653593276,48.051225156599656
321,68.76100158691406,H2,578.4040763864787,76.30266329052138
322,68.97000122070312,H2,1083.9321951145084,137.87185354691078
323,69.17900085449219,H2,1703.4561025386713,237.39141708803325
324,69.38800048828125,H2,2258.13470949237,358.949279092736
325,69.59700012207031,H2,2626.001312195792,475.4748645968418
326,69.80599975585938,H2,2809.237254191383,568.1968113300362
327,70.01499938964844,H2,2877.2701091330764,633.3727494659748
328,70.2239990234375,H2,2894.487188779072,675.3811763539057
329,70.43299865722656,H2,2895.4667348207713,701.3455069678039
330,70.64199829101562,H2,2892.914358950886,717.2538219767476
331,70.85099792480469,H2,2890.2604635549383,726.7943715265461
332,71.05999755859375,H2,2887.9525057308174,732.5441236492078
333,71.26899719238281,H2,2886.1745667870723,735.6979405034325
334,71.47799682617188,H2,2884.7700130069766,737.5529630717245
335,71.68699645996094,H2,2883.636474609375,738.5300107549026
336,71.89600372314453,H2,2882.7725098598644,738.6811812002716
337,72.1050033569336,H2,2881.999542264266,739.1296056144633
338,72.31400299072266,H2,2881.4582419468657,739.8183315791882
339,72.52300262451172,H2,2881.045926151968,739.6063772980394
340,72.73200225830078,H2,2880.7367621983085,739.1626902846593
341,72.94100189208984,H2,2880.4530665334196,739.1012487318162
342,73.1500015258789,H2,2880.285719735261,739.3605662161751
343,73.35900115966797,H2,2880.1567774789723,739.2714094983787
344,73.56800079345703,H2,2880.1309902081575,738.9972845984867
345,73.7770004272461,H2,2880.027845059409,739.4692783237799
346,73.98600006103516,H2,2879.963382538048,739.776611328125
347,74.19499969482422,H2,2879.911814291272,739.4031034653709
348,74.40399932861328,H2,2879.8088843960404,739.2241379310344
349,74.61299896240234,H2,2879.8989224754455,739.3038544256494
350,74.8219985961914,H2,2879.6541766956443,739.3747449748121
351,75.03099822998047,H2,2879.6541766956443,739.3038544256494
352,75.23999786376953,H2,2879.602610609511,739.2052303138495
353,75.4489974975586,H2,2879.589719333847,739.0161858705435
354,75.65799713134766,H2,2879.5639370775543,738.6811812002716
355,75.86699676513672,H2,2879.49948315781,738.6764565652712
356,76.07599639892578,H2,2879.473702278284,738.7237045372191
357,76.28500366210938,H2,2879.4608119860245,738.8087599705508
358,76.49400329589844,H2,2879.5639370775543,738.4072119344702
359,76.7030029296875,H2,2879.5123737450795,739.186323273626
360,76.91200256347656,H2,2879.6670684630526,738.7945832538622
361,77.12100219726562,H2,2879.679960328813,739.1059747887942
362,77.33000183105469,H2,2879.679960328813,739.2099571640545
363,77.53900146484375,H2,2879.6928522929275,739.1626902846593
364,77.74800109863281,H2,2879.7057443553954,739.2477732639087
365,77.95700073242188,H2,2879.679960328813,739.6489314226211
366,78.16600036621094,H2,2879.6541766956443,739.6016492423174
367,78.375,H2,2879.6928522929275,739.5401877998733
368,78.58399963378906,H2,2879.7186365162197,739.6252898816062
369,78.79299926757812,H2,2879.7186365162197,739.6773024621899
370,79.00199890136719,H2,2879.7702061430946,739.4645513138324
371,79.21099853515625,H2,2879.7702061430946,739.2808642446251
372,79.41999816894531,H2,2879.8602476180304,739.5874652915511
373,79.62899780273438,H2,2879.9247062054446,739.92708218128
374,79.83799743652344,H2,2879.911814291272,740.2014075642273
375,80.0469970703125,H2,2879.9375982179636,740.1115289845675
376,80.25599670410156,H2,2879.9762748456146,740.5126053625232
377,80.46499633789062,H2,2879.886030757964,740.0547702775892
378,80.67400360107422,H2,2879.8088843960404,739.9459972769813
379,80.88300323486328,H2,2879.4608119860245,740.261894502427
380,81.09200286865234,H2,2878.777879924166,739.8041481244209
381,81.3010025024414,H2,2877.8371161548735,739.3180318866996
382,81.51000213623047,H2,2876.5228203739443,738.2232902315291
383,81.71900177001953,H2,2874.8602947066474,738.1335601417298
384,81.9280014038086,H2,2872.9273232860724,737.8645406168342
385,82.13700103759766,H2,2870.9300906289095,738.0768952063493
386,82.34600067138672,H2,2868.636067149576,737.5340846252121
387,82.55500030517578,H2,2866.2135152042233,737.024353410469
388,82.76399993896484,H2,2863.557990142973,736.2359689839694
389,82.9729995727539,H2,2860.776416112656,735.6555266981684
390,83.18199920654297,H2,2858.0054315487546,734.8669204421492
391,83.39099884033203,H2,2854.936658643301,733.4459820270662
392,83.5999984741211,H2,2851.947848840979,732.8422305195672
393,83.80899810791016,H2,2848.686845568461,732.1681201642765
394,84.01799774169922,H2,2845.247040963065,731.0573552577877
395,84.22699737548828,H2,2841.8074462850586,730.266168395363
396,84.43599700927734,H2,2838.2605378600038,729.0658336861295
397,84.6449966430664,H2,2834.6301869376325,728.33251953125
398,84.85399627685547,H2,2830.879436086784,727.2056327498941
399,85.06300354003906,H2,2826.829398548154,725.7893492207584
400,85.27200317382812,H2,2822.4999237083825,724.6349453323724
401,85.48100280761719,H2,2817.930076971782,723.7702229578722
402,85.69000244140625,H2,2813.0864291707985,722.6162557913402
403,85.89900207519531,H2,2807.7310405071885,720.9424283453154
404,86.10800170898438,H2,2802.120680448547,719.7888940580694
405,86.31700134277344,H2,2796.1992386270877,718.4100035465455
406,86.5260009765625,H2,2789.586615449756,717.021714756424
407,86.73500061035156,H2,2782.0326000297546,715.7817047261965
408,86.94400024414062,H2,2771.5672623929504,713.508905105034
409,87.15299987792969,H2,2747.0133199066236,710.1619271041941
410,87.36199951171875,H2,2666.910788666636,701.3225989756342
411,87.57099914550781,H2,2450.14648213986,677.0190954543896
412,87.77999877929688,H2,2035.5201678268334,621.3199537741569
413,87.98899841308594,H2,1474.8711708859553,529.7914862942381
414,88.197998046875,H2,921.5271262842368,417.1303164004255
415,88.40699768066406,H2,511.36389645464743,307.03902007444015
416,88.61599731445312,H2,277.9044626548659,217.12205188454337
417,88.82499694824219,H2,174.05746363712638,152.67305132517893
418,89.03399658203125,H2,137.18855443506106,110.29801615001122
419,89.24299621582031,H2,126.4612661955017,82.87167481956237
420,89.4520034790039,H2,123.74678834732356,65.94525731199363
421,89.66100311279297,H2,123.06929560276114,55.422063557447274
422,89.87000274658203,H2,122.80802073802988,48.77467340516828
423,90.0790023803711,H2,122.67569371602937,44.91677981357456
424,90.28800201416016,H2,122.5094854048695,42.231133406012034
425,90.49700164794922,H2,122.3765826283545,40.71477343383445
426,90.70600128173828,H2,122.26537019305961,39.62939092431073
427,90.91500091552734,H2,122.1917933617619,38.85676605897981
428,91.1240005493164,H2,122.12060654137169,38.33066949453179
429,91.33300018310547,H2,122.03283189383973,38.02076979382696
430,91.54199981689453,H2,121.97353871964012,37.71232009518655
431,91.7509994506836,H2,121.91899898205438,37.58726261328415
432,91.95999908447266,H2,121.85261568841233,37.25611337391121
433,92.16899871826172,H2,121.79572700070518,37.53192787160231
434,92.37799835205078,H2,121.7885384917623,37.624158770709016
435,92.58699798583984,H2,121.70553279782747,37.2950460157212
436,92.7959976196289,H2,121.70316153221228,37.239722370528526
437,93.00499725341797,H2,121.63914419739908,37.25816231965862
438,93.21399688720703,H2,121.60121421979508,37.2929967886374
439,93.4229965209961,H2,121.56802928615006,37.611859488849376
440,93.63200378417969,H2,121.55380825636996,37.673361526229684
441,93.84100341796875,H2,121.51588869146124,37.60980966325034
442,94.05000305175781,H2,121.49693064399281,37.01444745168303
443,94.25900268554688,H2,121.4779737530407,37.21923502268998
444,94.46800231933594,H2,121.4803433011663,37.458165933538126
445,94.677001953125,H2,121.456648632986,37.20899193471505
446,94.88600158691406,H2,121.40452672230084,37.35038105627731
447,95.09500122070312,H2,121.39978880031721,37.27250537749238
448,95.30400085449219,H2,121.37373152080266,36.79168287529655
449,95.51300048828125,H2,121.34293937141439,36.92029758819404
450,95.72200012207031,H2,121.31925517924869,36.900207130950214
451,95.93099975585938,H2,121.30696664873797,37.04925032308726
452,96.13999938964844,H2,121.29274665751177,37.13934929404539
453,96.3489990234375,H2,121.28563690598804,37.42743776704616
454,96.55799865722656,H2,121.26430862770677,37.4171958256786
455,96.76699829101562,H2,121.27141789109108,37.24586887959214
456,96.97599792480469,H2,121.22876475120337,37.34218255330512
457,97.18499755859375,H2,121.21454833935952,37.116821717248726
458,97.39399719238281,H2,121.21928707101071,37.036966441622575
459,97.60299682617188,H2,121.18374834573476,37.047202970485806
460,97.81199645996094,H2,121.18848660750037,37.05948732024944
461,98.02100372314453,H2,121.1979633478899,37.12091749975222
462,98.2300033569336,H2,121.16479602149433,37.09020065346769
463,98.43900299072266,H2,121.15768919805348,37.32783577506804
464,98.64800262451172,H2,121.16005812113151,37.544223496401074
465,98.85700225830078,H2,121.15058253723087,37.39137732408659
466,99.06600189208984,H2,121.12452617208058,37.34628177351929
467,99.2750015258789,H2,121.11505167219616,37.32373683628365
468,99.48400115966797,H2,121.11742027006933,37.15573417320917
469,99.69300079345703,H2,121.11031453064459,37.40900255364566
470,99.9020004272461,H2,121.09610353953282,37.53397710333994
471,100.11100006103516,H2,121.08899828783449,37.630308622675024
472,100.31999969482422,H2,121.09847199289192,37.32373683628365
473,100.52899932861328,H2,121.09847199289192,37.356530097687354
474,100.73799896240234,H2,121.08426154368279,37.1967007447348
475,100.9469985961914,H2,121.08662990672737,37.022635956786566
476,101.15599822998047,H2,121.0629470890594,36.86129716369402
477,101.36499786376953,H2,121.03689807559593,36.80191913837094
478,101.5739974975586,H2,121.04637019129949,36.65455460531586
479,101.78299713134766,H2,121.03453009181587,36.97146189646694
480,101.99199676513672,H2,121.04163409733049,36.977602268742245
481,102.20099639892578,H2,121.02979417842951,37.37292822948257
482,102.41000366210938,H2,121.0203225683456,37.168023488589384
483,102.61900329589844,H2,121.06768350810293,37.23767356542762
484,102.8280029296875,H2,121.07005174471585,37.23152724388312
485,103.03700256347656,H2,121.06768350810293,37.1352532304372
486,103.24600219726562,H2,121.05110635750427,37.006259196291744
487,103.45500183105469,H2,121.06768350810293,37.05948732024944
488,103.66400146484375,H2,121.08426154368279,37.13730125443249
489,103.87300109863281,H2,121.0558425959467,36.97964909070806
490,104.08200073242188,H2,121.04637019129949,36.722086638193986
491,104.29100036621094,H2,121.06768350810293,36.82239283575717
492,104.5,H2,121.05347446769565,37.16187876060984
493,104.70899963378906,H2,121.0653152895509,37.21718637384597
494,104.91799926757812,H2,121.06768350810293,37.32783577506804
495,105.12699890136719,H2,121.08899828783449,37.116821717248726
496,105.33599853515625,H2,121.08899828783449,37.20079774556795
497,105.54499816894531,H2,121.09847199289192,37.006259196291744
498,105.75399780273438,H2,121.10084046431457,37.25406444379187
499,105.96299743652344,H2,121.11978888600761,37.360629536811295
500,106.1719970703125,H2,121.12689484221562,37.32783577506804
501,106.38099670410156,H2,121.13873846388535,37.490946517744874
502,106.58999633789062,H2,121.14584485368984,37.44587424528878
503,106.79900360107422,H2,121.16005812113151,37.10658253426613
504,107.00800323486328,H2,121.17190300755898,37.0431083121121
505,107.21700286865234,H2,121.22402587495806,37.17007176248976
506,107.4260025024414,H2,121.2358732011336,36.87767962039024
507,107.63500213623047,H2,121.4163718433573,36.875631758625296
508,107.84400177001953,H2,123.3986090775988,36.834677803840755
509,108.0530014038086,H2,137.4242909667872,37.96539486374084
510,108.26200103759766,H2,200.8410092110533,41.93437684696188
511,108.47100067138672,H2,391.2808897938329,57.99955016944891
512,108.68000030517578,H2,785.4647126585852,99.63697653312586
513,108.88899993896484,H2,1362.846440804681,179.74937935926226
514,109.0979995727539,H2,1974.7187689537711,292.4882414199558
515,109.30699920654297,H2,2451.610749775887,414.9527790915887
516,109.51599884033203,H2,2729.005740878488,522.0464573505352
517,109.7249984741211,H2,2850.193973656203,601.7605284636567
518,109.93399810791016,H2,2888.829973907869,655.4742020363802
519,110.14299774169922,H2,2895.982422143217,689.5181283516283
520,110.35199737548828,H2,2894.5260347129506,710.0142264872018
521,110.56099700927734,H2,2891.7796306326236,722.5964821264406
522,110.7699966430664,H2,2889.1516631065,730.0990944944961
523,110.97899627685547,H2,2887.0118774267867,734.7209244674968
524,111.18800354003906,H2,2885.375938845806,737.4113887607201
525,111.39700317382812,H2,2883.9584064450173,738.7945832538622
526,111.60600280761719,H2,2883.0434898704193,739.1154270109046
527,111.81500244140625,H2,2882.1156509034868,739.5685538621142
528,112.02400207519531,H2,2881.367956913782,739.440916804912
529,112.23300170898438,H2,2880.839588673258,739.7104036497075
530,112.44200134277344,H2,2880.440172407217,739.4929139143567
531,112.6510009765625,H2,2880.1567774789723,739.1012487318162
532,112.86000061035156,H2,2879.82177734375,739.2572276495024
533,113.06900024414062,H2,2879.5639370775543,739.2383190225704
534,113.27799987792969,H2,2879.409251800317,739.4740053697828
535,113.48699951171875,H2,2879.344940185547,739.7576941269816
536,113.69599914550781,H2,2879.1644733328753,739.3085802099579
537,113.90499877929688,H2,2879.0613580708405,739.544915386757
538,114.11399841308594,H2,2879.0355802386257,739.5827373800943
539,114.322998046875,H2,2878.9066969768633,738.9311346874024
540,114.53199768066406,H2,2878.8938091914306,738.968933771652
541,114.74099731445312,H2,2878.8681030273438,739.1343318877562
542,114.94999694824219,H2,2878.855213717599,739.4267365321984
543,115.15899658203125,H2,2878.8938091914306,739.0350877192982
544,115.36799621582031,H2,2878.8423245061913,739.1532373414705
545,115.5770034790039,H2,2878.8681030273438,739.776611328125
546,115.78600311279297,H2,2878.984025754085,739.8939821523911
547,115.99500274658203,H2,2878.9711373787536,739.8230594695599
548,116.2040023803711,H2,2879.0613580708405,739.4929139143567
549,116.41300201416016,H2,2879.0355802386257,739.3038544256494
550,116.62200164794922,H2,2879.0355802386257,739.4220098467313
551,116.83100128173828,H2,2879.1129149152052,739.2099571640545
552,117.04000091552734,H2,2879.1386939273725,739.7293194076764
553,117.2490005493164,H2,2879.1902531317232,739.5590983637821
554,117.45800018310547,H2,2879.216033323924,739.2903191351386
555,117.66699981689453,H2,2879.2031431786536,739.4976411406428
556,117.8759994506836,H2,2879.33204905682,739.3747449748121
557,118.08499908447266,H2,2879.293376260738,739.4692783237799
558,118.29399871826172,H2,2879.33204905682,739.5260052555903
559,118.50299835205078,H2,2879.3576931878865,739.243046125208
560,118.71199798583984,H2,2879.538155214635,738.7662307938784
561,118.9209976196289,H2,2879.551046096924,739.002009862437
562,119.12999725341797,H2,2879.602610609511,739.2383190225704
563,119.33899688720703,H2,2879.7444211329394,739.8892537210979
